lat,lon,distance,pci,mean_rsrp,std_rsrp
51.38331,12.266914934898868,4364.332713289194,216,-178.8887,14.889037
51.38331,12.267633143028423,4408.549387184496,216,-177.18004,14.898305
51.38331,12.268351351157978,4452.888204342345,216,-175.88408,14.960954
51.38331,12.269069559287534,4497.345552169021,216,-175.025,15.070642
51.38331,12.269787767417089,4541.917950044858,216,-174.30713,15.19531
51.38331,12.270505975546644,4586.602043813484,216,-173.5877,15.324737
51.38331,12.2712241836762,4631.3946005171365,216,-172.86577,15.459567
51.38331,12.271942391805755,4676.292503366471,216,-172.14206,15.598346
51.38331,12.27266059993531,4721.292746941189,216,-171.41495,15.739798
51.38331,12.273378808064866,4766.392432592274,216,-170.69775,15.932575
51.38331,12.274097016194421,4811.588764065561,216,-169.98969,16.167467
51.38331,12.274815224323977,4856.8790433045615,216,-169.28021,16.404718
51.38331,12.275533432453532,4902.260666453795,216,-168.56802,16.643652
51.38331,12.276251640583087,4947.731120034316,216,-167.8536,16.88479
51.38331,12.276969848712643,4993.287977287193,216,-167.13858,17.127377
51.38331,12.277688056842198,5038.928894687083,216,-166.42117,17.373062
51.38331,12.278406264971753,5084.6516086060465,216,-165.7013,17.620132
51.38331,12.279124473101309,5130.4539321231,216,-164.9817,17.868822
51.38331,12.279842681230864,5176.3337519779725,216,-164.26064,18.119421
51.38331,12.28056088936042,5222.289025661758,216,-163.53885,18.37327
51.38331,12.281279097489975,5268.317778630922,216,-162.81491,18.62951
51.38331,12.28199730561953,5314.418101645472,216,-162.08942,18.888796
51.38331,12.282715513749086,5360.588148222705,216,-161.36206,19.149467
51.38331,12.283433721878641,5406.826132205906,216,-160.63477,19.410875
51.38331,12.284151930008196,5453.130325433452,216,-159.90607,19.67511
51.38331,12.284870138137752,5499.499055513287,216,-159.17859,19.941103
51.38331,12.285588346267307,5545.930703690406,216,-158.45227,20.207941
51.38331,12.286306554396862,5592.423702811202,216,-157.72421,20.475626
51.38331,12.287024762526418,5638.976535366688,216,-156.99702,20.743893
51.38331,12.287742970655973,5685.587731628336,216,-156.27357,21.002798
51.38331,12.288461178785528,5732.255867857479,216,-155.55397,21.25536
51.38331,12.289179386915084,5778.979564594638,216,-154.83365,21.508595
51.38331,12.28989759504464,5825.757485017768,216,-154.11282,21.763533
51.38331,12.290615803174195,5872.588333371241,216,-153.3916,22.020191
51.38331,12.29133401130375,5919.4708534606025,216,-152.6703,22.278078
51.38331,12.292052219433305,5966.403827210966,216,-151.94865,22.535727
51.38331,12.29277042756286,6013.386073283041,216,-151.2272,22.792967
51.38331,12.293488635692416,6060.4164457492825,216,-150.50987,23.03552
51.38331,12.294206843821971,6107.493832822011,216,-149.79709,23.27006
51.38331,12.294925051951527,6154.617155636871,216,-149.08432,23.505682
51.38331,12.295643260081082,6201.785367081904,216,-148.37003,23.742113
51.38331,12.296361468210637,6248.997450677365,216,-147.66255,23.971907
51.38331,12.297079676340193,6296.252419500793,216,-146.95432,24.204773
51.38331,12.297797884469748,6343.54931515399,216,-146.2449,24.440878
51.38331,12.298516092599304,6390.88720677171,216,-145.54259,24.663462
51.38331,12.299234300728859,6438.2651900701585,216,-144.85251,24.85539
51.38331,12.299952508858414,6485.682386434156,216,-144.161,25.050442
51.38331,12.30067071698797,6533.137942041147,216,-143.48035,25.217836
51.38331,12.301388925117525,6580.631027013423,216,-142.81316,25.364363
51.38331,12.30210713324708,6628.16083461443,216,-142.1466,25.511503
51.38331,12.302825341376636,6675.726580467313,216,-141.47887,25.661665
51.38331,12.303543549506191,6723.3275018059985,216,-140.83241,25.790497
51.38331,12.304261757635746,6770.962856759533,216,-140.20634,25.887602
51.38331,12.304979965765302,6818.631923657263,216,-139.58913,25.97469
51.38331,12.305698173894857,6866.334000365668,216,-138.9709,26.062654
51.38331,12.306416382024413,6914.0684036495995,216,-138.35925,26.142418
51.38331,12.307134590153968,6961.834468554372,216,-137.76819,26.201319
51.38331,12.307852798283523,7009.631547815424,216,-137.18668,26.249231
51.38331,12.308571006413079,7057.459011288533,216,-136.62537,26.275011
51.38331,12.309289214542634,7105.316245400471,216,-136.06429,26.304857
51.38331,12.31000742267219,7153.202652621118,216,-135.51031,26.32876
51.38331,12.310725630801745,7201.1176509546185,216,-134.95796,26.351059
51.38331,12.3114438389313,7249.060673450728,216,-134.40567,26.376873
51.38331,12.312162047060855,7297.031167730636,216,-133.85236,26.40664
51.38375941553636,12.184321,2751.8135128785984,216,-92.17795,6.250459
51.38375941553636,12.185039208129556,2717.649287861797,216,-92.369675,6.306366
51.38375941553636,12.185757416259111,2683.9813040176573,216,-92.57838,6.3690963
51.38375941553636,12.186475624388667,2650.8284695861003,216,-92.80561,6.431715
51.38375941553636,12.187193832518222,2618.2103537342173,216,-93.05132,6.492747
51.38375941553636,12.187912040647777,2586.147189165104,216,-93.303024,6.5639925
51.38375941553636,12.188630248777333,2554.659871306007,216,-93.58129,6.636107
51.38375941553636,12.189348456906888,2523.7699535648535,216,-93.90102,6.698175
51.38375941553636,12.190066665036444,2493.499638142474,216,-94.27074,6.75371
51.38375941553636,12.190784873165999,2463.8717618347328,216,-94.65354,6.8232784
51.38375941553636,12.191503081295554,2434.909776271219,216,-95.07516,6.8957596
51.38375941553636,12.19222128942511,2406.6377219844217,216,-95.53453,6.981554
51.38375941553636,12.192939497554665,2379.080195721379,216,-96.05308,7.068749
51.38375941553636,12.19365770568422,2352.262310409388,216,-96.62044,7.172668
51.38375941553636,12.194375913813776,2326.209647214674,216,-97.23492,7.3051505
51.38375941553636,12.195094121943331,2300.9481991437638,216,-97.8789,7.478851
51.38375941553636,12.195812330072886,2276.50430573643,216,-98.56154,7.671
51.38375941553636,12.196530538202442,2252.904578423044,216,-99.273,7.883032
51.38375941553636,12.197248746331997,2230.1758162726305,216,-100.022385,8.093288
51.38375941553636,12.197966954461553,2208.3449119350907,216,-100.842384,8.249131
51.38375941553636,12.198685162591108,2187.438747766915,216,-101.745766,8.37482
51.38375941553636,12.199403370720663,2167.4840822910455,216,-102.71469,8.507009
51.38375941553636,12.200121578850219,2148.507427341336,216,-103.74749,8.623929
51.38375941553636,12.200839786979774,2130.5349164700006,216,-104.88946,8.734246
51.38375941553636,12.20155799510933,2113.592165455481,216,-106.147766,8.765112
51.38375941553636,12.202276203238885,2097.704125961129,216,-107.48218,8.753869
51.38375941553636,12.20299441136844,2082.8949337150057,216,-108.878555,8.739837
51.38375941553636,12.203712619497995,2069.1877528039986,216,-110.34819,8.71992
51.38375941553636,12.20443082762755,2056.6046179206387,216,-111.88206,8.709069
51.38375941553636,12.205149035757106,2045.1662766619063,216,-113.4445,8.699838
51.38375941553636,12.205867243886662,2034.892034134867,216,-115.03044,8.693061
